 time,player_x,player_y,player_rotation,robot_x,robot_y,robot_rotation, fire_canteen, fire_HR, fire_manager, fire_lounge, fire_warehouse, fire_restroom, fireA_chair, fireA_printer, fireA_bin, fireA_table, robot_call
2024-10-29 15:22:23,7.530941,0.803599,-95.790649,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,I find a fire!
2024-10-29 15:22:24,7.530941,0.803599,-95.790649,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,I find a fire!
2024-10-29 15:22:25,7.530941,0.803599,-105.717484,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,I find a fire!
2024-10-29 15:22:26,7.530941,0.803599,-105.717484,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,I find a fire!
2024-10-29 15:22:27,7.530941,0.803599,-105.717484,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:22:28,7.530941,0.803599,-105.717484,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:22:29,7.530941,0.803599,-105.717484,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:22:30,7.530941,0.803599,-105.717484,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:22:31,7.530941,0.803599,-107.253777,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:22:32,7.530941,0.803599,-106.544724,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,Fire extinguished
2024-10-29 15:22:34,7.530941,0.803599,-106.544724,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:22:35,28.546,-18.9914,-90,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:22:36,28.546,-18.9914,-90,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:22:37,28.546,-18.9914,-90,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:22:38,28.546,-18.9914,-90,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:22:39,28.546,-18.9914,-90,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:22:40,28.546,-18.9914,-90,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:22:41,28.546,-18.9914,-90,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:22:42,28.546,-18.9914,-90,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:22:43,28.546,-18.9914,-90,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:22:44,28.546,-18.9914,-90,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:22:45,28.546,-18.9914,-89.763649,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:22:46,28.546,-18.9914,-89.763649,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:22:47,28.546,-18.9914,-89.763649,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:22:48,28.546,-18.9914,-90.118172,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:22:49,28.546,-18.9914,-90.118172,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:22:50,28.546,-18.9914,-90.118172,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:22:51,28.546,-18.9914,-90.118172,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:22:53,28.546,-18.9914,-90.118172,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:22:54,28.847034,-19.733084,-19.094057,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:22:55,29.62038,-20.093548,-16.021465,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:22:56,29.683517,-17.082174,-18.030468,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:22:57,29.759968,-16.059334,-18.030468,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:22:58,27.704857,-11.345946,-29.848127,28.276611,-13.783855,-13.18381,True,True,True,True,True,True,True,True,True,True,I'm coming
2024-10-29 15:22:59,27.704338,-11.345009,-29.848127,27.835569,-11.901605,-13.184352,True,True,True,True,True,True,True,True,True,True,I'm on my way
2024-10-29 15:23:00,27.704338,-11.345009,-29.848127,27.71393,-11.382352,-13.178641,True,True,True,True,True,True,True,True,True,True,I don't see any fire here
2024-10-29 15:23:01,27.704338,-11.345009,-29.848127,27.71393,-11.382352,-13.178641,True,True,True,True,True,True,True,True,True,True,I don't see any fire here
2024-10-29 15:23:02,26.866585,-9.522051,-5.031044,27.362045,-10.165616,-16.127863,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:23:03,26.969297,-7.467503,-29.257244,26.806496,-8.244458,-16.119976,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:23:04,25.979292,-5.657759,16.358902,26.28797,-6.451396,-16.122768,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:23:05,25.662277,-4.165673,72.610947,25.778732,-4.690361,-16.128698,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:23:06,25.044491,-2.532533,153.680069,25.048088,-2.900126,-40.276165,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:23:07,24.731812,-1.908318,112.554626,23.627434,-1.565554,-83.876511,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:23:08,24.731815,-1.908312,97.073494,21.638851,-1.352327,-83.870522,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:23:09,24.731815,-1.908312,84.546783,19.815365,-1.163009,-84.366455,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:23:10,24.731815,-1.908312,84.546783,17.858185,-0.970071,-84.363258,True,True,True,True,True,True,True,True,True,True,
